X.ZTIME,LON,LAT,WSR_ID,CELL_ID,RANGE,AZIMUTH,SEVPROB,PROB,MAXSIZE 
20150714001027,-100.23101,38.11313,KGLD,K0,102,137,100,100,4
20150714001036,-85.44257,36.65326,KMRX,Z4,103,287,100,100,3
20150714001242,-85.41917,36.63277,KOHX,U2,60,67,100,100,3.75
20150714001320,-85.43196,36.62527,KJKL,N9,117,241,100,100,4
20150714001349,-100.20272,38.08835,KGLD,K0,104,137,100,100,4
20150714001358,-85.43017,36.65318,KHTX,I2,108,17,90,100,3.75
20150714001417,-85.4065,36.64071,KLVX,T2,84,162,90,100,3.25
20150714001711,-100.20272,38.08835,KGLD,K0,104,137,100,100,4
20150714001712,-85.41235,36.61579,KMRX,Z4,101,286,100,100,3.25
20150714001718,-85.41033,36.59599,KJKL,N9,117,240,100,100,3
20150714001720,-85.41111,36.61655,KOHX,U2,60,68,100,100,3
20150714001911,-79.27557,36.39298,KRAX,L6,58,319,90,100,2.25
20150714002034,-100.16008,38.09663,KGLD,K0,105,136,100,100,4
20150714002116,-85.41033,36.59599,KJKL,N9,117,240,100,100,3.5
20150714002135,-85.40127,36.58331,KMRX,Z4,100,285,100,100,2.75
20150714002159,-85.4034,36.60022,KOHX,U2,60,69,100,100,3
20150714002345,-79.27557,36.39298,KRAX,L6,58,319,90,100,2.25
20150714002356,-100.13128,38.07223,KGLD,K0,107,136,90,100,3.75
20150714002522,-85.40557,36.55811,KJKL,N9,118,239,100,100,3.25
20150714002600,-85.40127,36.58331,KMRX,Z4,100,285,100,100,2.75
20150714002623,-85.38907,36.56724,KOHX,U2,60,71,90,100,2.5
20150714002718,-100.11689,38.06002,KGLD,K0,108,136,100,100,4
20150714002810,-79.95672,35.44448,KRAX,K7,73,260,90,90,2.25
20150714002920,-85.40557,36.55811,KJKL,N9,118,239,90,100,2.5
20150714003020,-79.98109,35.44085,KLTX,U6,116,319,90,100,2.5
20150714003040,-100.1025,38.04782,KGLD,K0,109,136,90,100,3.75
20150714003403,-100.1025,38.04782,KGLD,K0,109,136,90,100,3.5
20150714003906,-87.8755,44.64843,KMKX,T4,105,16,90,100,2.5
20150714004129,-79.25725,36.34216,KRDU,C0,34,307,90,100,2.25
20150714004648,-86.82653,39.90958,KIWX,X3,101,211,100,100,2.5
20150714005142,-86.83744,39.89517,KIWX,X3,102,211,90,100,2.25
20150714005328,-79.27153,36.32607,KRDU,C0,34,305,90,100,2.75
20150714010219,-86.75465,39.85869,KVWX,B0,106,25,90,100,2.25
20150714010619,-86.75465,39.85869,KVWX,B0,106,25,90,100,2.25
20150714010928,-87.78989,41.0023,KMDW,F4,39,184,90,100,2.5
20150714010941,-87.81097,41.01006,KMKX,L3,122,164,90,100,2.5
20150714011000,-87.78771,40.99253,KILX,X2,87,54,90,100,2.25
20150714011000,-86.74364,39.84,KILX,T9,121,98,90,100,2.5
20150714011025,-86.71871,39.8451,KVWX,B0,106,26,90,100,2.25
20150714011446,-86.69313,39.81624,KVWX,B0,105,27,90,100,2.25
20150714011447,-87.80509,40.99399,KMKX,L3,123,164,90,100,2.5
20150714011524,-86.7092,39.79915,KILX,T9,123,99,90,100,2.5
20150714012050,-86.68795,39.79606,KILX,T9,124,99,100,100,2.75
20150714014045,-94.9207,38.44139,KTWX,C0,70,118,90,100,3.25
20150714014123,-86.55704,39.69729,KVWX,B0,102,32,90,100,2.25
20150714014544,-86.5503,39.64305,KIWX,X3,110,201,90,100,2.25
20150714021257,-88.80016,42.43185,KMKX,G0,34,199,90,100,2.25
20150714023424,-88.69157,42.30934,KMKX,G0,40,189,90,100,2.25
20150714023936,-88.64492,42.30483,KMKX,G0,40,186,90,100,2.5
20150714025430,-85.6364,41.60448,KIWX,H3,15,11,90,100,2.25
20150714030914,-86.37613,40.00248,KIWX,V3,87,201,90,100,2.25
20150714031134,-86.37334,39.99204,KILN,C3,123,287,100,100,2.5
20150714031308,-86.3617,39.9968,KVWX,Z9,122,31,90,100,2.5
20150714033619,-84.34813,39.83872,KILN,N3,35,316,90,100,2.25
20150714033843,-84.32275,39.83418,KIWX,Q0,111,145,90,100,2.25
20150714034558,-100.50266,38.00786,KGLD,S2,99,145,90,100,3.25
20150714045531,-85.70214,38.95606,KILN,U4,92,253,90,100,2.25
20150714045545,-85.69394,38.94825,KVWX,L9,104,66,90,100,2.5
20150714051844,-85.43099,38.68569,KVWX,N7,111,76,90,100,2.25
20150714052018,-85.42702,38.65281,KILN,R3,88,239,90,100,2.5
20150714052045,-85.4365,38.65346,KJKL,O9,119,303,90,100,2.25
20150714052339,-85.37263,38.62849,KVWX,N7,113,78,90,100,2.5
20150714052515,-85.40945,38.6312,KILN,R3,88,238,90,100,2.5
20150714052553,-85.40031,38.63592,KJKL,O9,117,303,90,100,2.5
20150714052836,-85.34435,38.59886,KVWX,N7,114,79,90,100,2.5
20150714065747,-85.39526,38.293,KILN,D0,100,228,90,100,2.25
20150714070816,-85.33664,38.16991,KVWX,L3,113,92,90,100,2.25
20150714071325,-85.31847,38.13578,KVWX,L3,114,93,90,100,2.25
20150714154027,-84.96624,36.91801,KOHX,A8,87,62,90,100,2.25
20150714154145,-84.9611,36.90522,KJKL,Y7,89,243,90,100,2.5
20150714154624,-84.91182,36.86822,KJKL,Y7,88,241,90,100,2.25
20150714154918,-84.89484,36.8513,KMRX,F9,83,300,90,100,2.25
20150714154957,-84.86852,36.8698,KOHX,A8,90,65,90,100,2.25
20150714155103,-84.86003,36.8633,KJKL,Y7,86,240,90,100,2.25
20150714155529,-84.82706,36.82079,KJKL,Y7,86,238,90,100,2
20150714155954,-84.79267,36.80919,KJKL,Y7,85,237,90,100,2.25
20150714181006,-85.84295,36.74844,KOHX,I8,46,49,90,100,2.25
20150714181519,-85.80553,36.73819,KOHX,I8,47,51,90,100,2.25
20150714182018,-85.76814,36.72642,KOHX,I8,48,53,100,100,2.75
20150714182516,-85.15766,36.58519,KOHX,W8,71,73,90,100,2.25
20150714182516,-85.74796,36.70367,KOHX,I8,48,55,100,100,2.75
20150714182633,-85.1656,36.56854,KJKL,Z5,108,236,90,100,2.25
20150714183028,-85.13076,36.56964,KOHX,W8,72,74,90,100,2.25
20150714183028,-85.71131,36.68932,KOHX,I8,49,57,90,100,2.25
20150714183522,-85.10315,36.52778,KJKL,Z5,107,234,90,100,2.5
20150714183526,-85.09791,36.53277,KOHX,W8,73,76,90,100,2.25
20150714183941,-85.08995,36.28215,KJKL,S3,116,228,100,100,2.5
20150714184023,-85.05884,36.28007,KOHX,H9,73,88,100,100,3
20150714184217,-85.06555,36.27427,KMRX,A6,81,275,90,100,2.5
20150714184252,-85.04649,36.27134,KHTX,I1,95,32,90,100,3.75
20150714184339,-85.06119,36.25767,KJKL,S3,116,227,100,100,3.25
20150714184551,-85.03795,36.25884,KOHX,H9,74,89,100,100,3.25
20150714184622,-85.03539,36.28541,KHTX,I1,96,32,90,100,3.5
20150714184644,-85.04676,36.24985,KMRX,A6,80,274,100,100,3
20150714184713,-85.04486,36.26366,KHPX,O0,112,104,90,100,3.25
20150714184737,-85.03193,36.23359,KJKL,S3,116,226,100,100,3.5
20150714184950,-85.01787,36.25623,KHTX,I1,95,33,90,100,3.25
20150714185119,-84.99673,36.25889,KOHX,H9,76,89,100,100,3.25
20150714185127,-85.0056,36.24808,KMRX,A6,78,274,100,100,2.75
20150714185136,-85.00281,36.25721,KJKL,S3,114,226,100,100,3.5
20150714185237,-87.62264,36.13018,KPAH,E1,79,135,90,100,2.25
20150714185332,-84.97788,36.25444,KHTX,I1,96,34,90,100,3.5
20150714185534,-84.97356,36.23394,KJKL,S3,114,225,100,100,3.5
20150714185557,-84.94508,36.22357,KMRX,A6,75,273,100,100,2.75
20150714185648,-87.60217,36.12403,KOHX,S9,51,262,100,100,3
20150714185648,-84.93512,36.23593,KOHX,H9,79,90,100,100,3.25
20150714185709,-84.94965,36.23834,KHTX,I1,96,35,90,100,3.5
20150714185718,-87.60827,36.11824,KPAH,E1,80,135,100,100,3.25
20150714185915,-87.57258,36.12907,KHPX,V0,39,201,90,100,3.75
20150714185932,-84.92979,36.22329,KJKL,S3,113,224,100,100,3.25
20150714190046,-87.60808,36.11581,KHTX,V1,103,314,90,100,3.25
20150714190148,-87.58158,36.11256,KNQA,R0,121,67,90,100,2.5
20150714190200,-87.55865,36.11117,KPAH,E1,82,134,90,100,2.75
20150714190215,-87.5587,36.11493,KOHX,S9,49,261,90,100,2.5
20150714190331,-84.15484,36.24978,KJKL,E3,90,207,90,100,2.25
20150714191127,-85.26768,36.29335,KJKL,V3,122,231,90,100,2.25
20150714191127,-84.78366,35.99563,KJKL,G8,119,217,90,100,2.25
20150714191310,-85.47082,36.24202,KOHX,T9,53,90,100,100,3
20150714191525,-85.22356,36.27739,KJKL,V3,121,230,90,100,2
20150714191525,-84.95497,36.15143,KJKL,S3,117,223,90,100,2.25
20150714191837,-84.92048,36.14259,KOHX,R9,80,94,90,100,2.25
20150714191837,-86.27605,36.34043,KOHX,U9,15,68,90,100,2.5
20150714191923,-84.96873,36.13902,KJKL,S3,118,223,100,100,2.5
20150714192322,-84.9235,36.12884,KJKL,S3,117,222,90,100,2.25
20150714192931,-87.64318,35.97376,KOHX,G9,55,253,90,100,2.25
20150714194746,-103.92233,48.82392,KGGW,K3,114,70,90,100,2
20150714195635,-85.44561,36.09819,KOHX,K0,55,99,100,100,3.5
20150714195706,-85.50046,36.1199,KMRX,N1,102,269,100,100,3
20150714195922,-85.47251,36.12923,KHPX,K1,95,112,90,100,3.25
20150714200144,-85.45765,36.09211,KMRX,N1,100,268,100,100,3.25
20150714200201,-88.52607,36.0634,KOHX,D1,96,264,90,100,2.25
20150714200201,-85.44561,36.09819,KOHX,K0,55,99,100,100,3.25
20150714200324,-85.44838,36.08819,KHTX,K2,76,24,90,100,3.25
20150714200728,-85.42888,36.07934,KOHX,K0,56,100,90,100,2.5
20150714201256,-85.3969,36.04007,KOHX,K0,58,102,100,100,3.5
20150714201535,-85.34668,36.01401,KMRX,N1,95,265,100,100,3
20150714201647,-85.37025,36.01948,KHTX,K2,74,28,90,100,3.5
20150714201812,-82.99376,39.00356,KJKL,Y2,86,10,90,100,2.25
20150714201824,-85.38687,36.00301,KOHX,K0,59,104,100,100,3.25
20150714202012,-85.38349,35.98237,KMRX,N1,97,264,100,100,3.25
20150714202119,-85.38979,35.99011,KHTX,K2,72,28,90,100,3.5
20150714203219,-99.1372,41.07022,KUEX,D0,55,325,90,100,2.25
20150714204003,-99.14124,41.04741,KUEX,D0,54,324,90,100,2.25
20150714204218,-99.14178,41.03794,KLNX,G0,85,130,90,100,2.25
20150714204526,-102.88949,35.95048,KAMA,A0,72,307,90,100,2.5
20150714204715,-80.83252,22.94125,KBYX,N2,110,154,90,100,2.25
20150714205958,-83.26283,38.68946,KILN,V1,51,149,90,100,2.25
20150714205959,-83.26397,38.69142,KJKL,K4,66,2,90,100,2.25
20150714212631,-99.1101,41.39557,KOAX,C0,124,273,90,100,2.25
20150714214225,-88.61877,35.61846,KOHX,F6,107,250,90,100,2.5
20150714214351,-88.64237,35.55289,KPAH,U8,91,176,90,100,2.5
20150714215813,-107.23199,49.58109,KGGW,R4,86,344,90,100,2.25
20150714221020,-99.08903,41.61139,KOAX,I0,124,279,90,100,2.25
20150714221341,-99.06699,41.6093,KOAX,I0,123,279,100,100,2.75
20150714221351,-99.05727,41.58866,KUEX,Y0,81,340,90,100,2.5
20150714221435,-99.05508,41.57693,KLNX,H1,72,108,90,100,2.5
20150714221702,-99.06699,41.6093,KOAX,I0,123,279,90,100,2.25
20150714222223,-100.84058,48.09365,KMBX,K9,18,177,90,100,2.25
20150714222650,-100.81721,48.09488,KMBX,K9,18,174,90,100,2.25
20150714222729,-98.98747,41.6721,KOAX,I0,120,281,90,100,2.25
20150714223119,-100.77769,48.06497,KMBX,K9,20,170,100,100,2.5
20150714223433,-98.95767,41.70354,KOAX,I0,119,282,100,100,2.75
20150714223530,-98.96307,41.68237,KUEX,Y0,85,344,90,100,2.5
20150714223547,-100.74663,48.05219,KMBX,K9,21,167,100,100,2.5
20150714223630,-98.93744,41.70768,KLNX,H1,75,101,90,100,2.5
20150714223807,-98.95767,41.70354,KOAX,I0,119,282,100,100,3
20150714223906,-98.93721,41.7052,KUEX,Y0,86,345,90,100,2.5
20150714224015,-100.72256,48.03903,KMBX,K9,22,165,100,100,3
20150714224140,-98.92718,41.73429,KOAX,I0,118,283,90,100,2.5
20150714224158,-98.93744,41.70768,KLNX,H1,75,101,90,100,2.5
20150714224242,-98.94309,41.72128,KUEX,Y0,87,345,90,100,2.5
20150714224252,-100.72751,48.02006,KBIS,M4,75,1,90,100,3
20150714224444,-100.69978,48.00869,KMBX,K9,24,164,100,100,3.75
20150714224512,-98.92718,41.73429,KOAX,I0,118,283,90,100,2.5
20150714224619,-98.91042,41.72776,KUEX,Y0,87,346,90,100,2.25
20150714224654,-100.72795,48.0034,KBIS,M4,74,1,90,100,3.25
20150714224655,-107.99887,45.40894,KBLX,T0,37,136,100,100,2.5
20150714224912,-100.67226,47.99689,KMBX,K9,25,162,90,100,2.5
20150714225340,-100.64334,47.98592,KMBX,K9,26,160,100,100,3
20150714225431,-100.66522,47.98523,KBIS,M4,73,3,90,100,3
20150714230843,-147.501,65.68271,PAPD,Q1,39,360,90,100,1
20150714231500,-147.52842,65.68261,PAPD,Q1,39,359,100,100,1.5
20150714232117,-147.55728,65.6989,PAPD,Q1,40,358,100,100,1.25
20150715014224,-103.24733,43.86183,KUDX,J0,24,229,90,100,3.25
20150715023326,-100.47888,41.36222,KLNX,W7,36,173,100,100,3.25
20150715023727,-100.5155,41.35641,KUEX,I5,113,304,90,100,2.5
20150715023853,-100.4927,41.36105,KLNX,W7,36,174,90,100,2.5
20150715024401,-100.4927,41.36105,KLNX,W7,36,174,90,100,2.25
20150715062237,-99.6396,38.81524,KUEX,X9,106,212,100,100,2.75
20150715062703,-99.59496,38.81388,KUEX,X9,105,211,90,100,2.25
20150715072810,-99.06787,39.27629,KUEX,B5,69,205,90,100,2.5
20150715080508,-98.80636,38.98259,KUEX,J5,82,192,90,100,2.25
20150715081016,-98.74627,38.97365,KUEX,J5,82,190,90,100,2.25
20150715093244,-102.34227,47.87686,KMBX,B7,67,243,90,100,2.25
20150715093716,-102.30678,47.86786,KMBX,B7,66,242,90,100,2.25
20150715192020,-113.57896,43.72777,KSFX,F3,54,314,90,100,2
20150715201107,-105.14978,33.03041,KHDX,E0,49,93,100,100,2.75
20150715204450,-105.45043,47.98878,KGGW,N4,49,105,90,100,2
20150715210646,-105.98252,45.22115,KBLX,M4,117,108,90,100,2
20150715211827,-83.14867,31.68172,KVAX,O7,48,351,90,100,2.5
20150715212126,-83.17742,31.69505,KJAX,W7,105,314,90,100,2.5
20150715214628,-105.9731,45.14515,KBLX,T6,119,110,90,100,2
20150715220626,-101.63483,46.654,KMBX,Z9,109,197,100,100,2.5
20150715220947,-101.67886,46.66322,KMBX,Z9,109,198,90,100,2.5
20150715221309,-101.62115,46.68597,KMBX,Z9,107,197,100,100,2.5
20150715221631,-101.60745,46.71793,KMBX,Z9,105,197,100,100,2.75
20150715221809,-101.6071,46.73735,KBIS,F2,35,267,100,100,4
20150715221954,-101.60059,46.73392,KMBX,Z9,104,197,100,100,3
20150715222315,-101.59373,46.7499,KMBX,Z9,103,197,100,100,3
20150715222637,-101.58686,46.76588,KMBX,Z9,102,197,90,100,2.25
20150715223328,-101.76956,37.52014,KDDC,H0,87,261,100,100,3.25
20150715223720,-103.83318,47.73724,KGGW,R3,116,103,100,100,2.25
20150715223923,-101.77487,37.54512,KDDC,H0,87,262,100,100,3
20150715224214,-103.82058,47.76987,KGGW,R3,116,102,90,100,2
20150715225202,-103.8329,47.80642,KGGW,R3,115,101,100,100,2.25
20150715225346,-103.8036,47.82489,KMBX,O2,123,255,90,100,2.25
20150715225409,-96.47966,39.06546,KUEX,F0,118,129,90,100,2.25
20150715225656,-103.8329,47.80642,KGGW,R3,115,101,90,100,2.25
20150715225721,-103.82723,47.81996,KMBX,O2,124,255,90,100,2.5
20150715225820,-96.45146,39.09187,KUEX,F0,118,128,90,100,2.75
20150715230028,-93.67866,38.19569,KEAX,X5,46,143,100,100,4
20150715230057,-103.81887,47.85913,KMBX,O2,123,256,90,100,2.25
20150715230244,-96.4349,39.0813,KUEX,F0,119,128,90,100,2.75
20150715230431,-103.7951,47.86378,KMBX,O2,122,256,100,100,2.5
20150715230447,-93.66512,38.20377,KEAX,X5,46,142,90,100,3.5
20150715230644,-103.77857,47.90172,KGGW,R3,116,98,90,100,2.25
20150715230721,-96.39024,39.09796,KUEX,F0,120,127,90,100,2.75
20150715230820,-103.80937,47.89792,KMBX,O2,122,257,100,100,2.75
20150715231139,-103.80296,47.90464,KGGW,R3,115,98,100,100,2.25
20150715231213,-96.39024,39.09796,KUEX,F0,120,127,100,100,2.75
20150715231214,-103.78546,47.90228,KMBX,O2,121,257,100,100,2.75
20150715231608,-103.79873,47.93631,KMBX,O2,121,258,90,100,2.25
20150715231713,-102.1787,37.30021,KDDC,T1,109,256,90,100,2.75
20150715231719,-96.39024,39.09796,KUEX,F0,120,127,90,100,2.5
20150715232001,-103.79873,47.93631,KMBX,O2,121,258,100,100,2.5
20150715232127,-103.81914,47.94023,KGGW,R3,114,97,90,100,2.25
20150715232225,-99.08601,38.55531,KUEX,U0,110,196,90,100,2.5
20150715232406,-103.81113,47.97048,KMBX,O2,121,259,100,100,2.75
20150715232408,-102.12814,37.34329,KDDC,T1,106,257,100,100,3
20150715232605,-112.96303,42.28076,KSFX,V8,51,194,90,100,2.25
20150715232622,-103.81176,47.973,KGGW,R3,114,96,100,100,2.25
20150715232810,-103.81113,47.97048,KMBX,O2,121,259,100,100,2.5
20150715233103,-102.08763,37.35154,KDDC,T1,104,257,100,100,3
20150715233758,-98.97729,38.71629,KDDC,N2,74,39,90,100,2.5
20150715234311,-98.98218,38.74073,KUEX,U0,98,195,100,100,3.5
20150715234442,-98.9943,38.76961,KDDC,N2,76,37,100,100,3.25
20150715234818,-99.00012,38.79639,KUEX,U0,95,196,100,100,3
20150715235111,-98.96829,38.79604,KDDC,N2,78,37,90,100,2.5
20150715235345,-98.95522,38.82145,KUEX,U0,93,195,90,100,2.5
20150716000358,-98.8645,38.89001,KUEX,U0,88,193,90,100,2.75
20150716004027,-98.52159,39.13839,KUEX,C2,71,183,90,100,2.5
20150716005640,-100.95717,47.9477,KMBX,U6,27,188,90,100,2.25
20150716005653,-98.49295,40.07392,KUEX,A2,15,189,90,100,2.5
20150716005925,-84.77793,31.17266,KEOX,O9,39,116,100,100,3
20150716010028,-98.52815,40.09369,KOAX,X2,123,234,100,100,2.75
20150716010120,-84.80182,31.17338,KMXX,Z2,96,148,90,100,2.75
20150716010221,-98.4685,40.08842,KUEX,A2,14,185,90,100,2.5
20150716010244,-84.79499,31.17719,KVAX,O8,94,281,100,100,3.25
20150716010400,-98.5109,40.10383,KOAX,X2,122,234,90,100,2.5
20150716010453,-84.79008,31.15246,KEOX,O9,39,118,100,100,3
20150716010519,-84.79168,31.15913,KMXX,Z2,97,148,100,100,3.25
20150716010708,-84.80029,31.15017,KVAX,O8,94,280,90,100,2.5
20150716010746,-98.30951,39.3423,KUEX,C2,59,174,100,100,3.25
20150716010918,-84.79168,31.15913,KMXX,Z2,97,148,90,100,2.5
20150716010918,-87.74095,32.49302,KMXX,V0,99,269,100,100,3
20150716011520,-98.22923,39.38459,KUEX,C2,57,170,90,100,2.5
20150716012048,-98.34676,40.08174,KUEX,A2,15,163,90,100,2.5
20150716013252,-103.46186,47.92831,KMBX,V9,108,256,90,100,2.25
20150716014804,-97.92969,39.60512,KUEX,C2,49,151,100,100,3.5
20150716015331,-97.87786,39.64824,KUEX,C2,48,147,90,100,2.5
20150716015532,-97.91433,39.66324,KOAX,F3,122,216,90,100,2.25
20150716021859,-99.55911,38.11983,KDDC,U9,29,42,90,100,2.5
20150716033841,-96.71572,40.38977,KOAX,X9,58,196,90,100,2.5
20150716033945,-96.70061,40.40098,KUEX,P4,80,86,90,100,2.5
20150716043853,-94.61954,40.00901,KOAX,P4,112,134,90,100,2.5
20150716045028,-94.99009,40.1682,KDMX,X2,110,212,90,100,2.25
20150716174720,-99.4647,46.18163,KABR,G0,62,315,90,100,2.25
20150716175133,-99.44752,46.17,KABR,G0,61,315,90,100,2.25
20150716230220,-91.14665,40.77732,KILX,P1,91,295,90,100,2.5
20150716231137,-92.34369,40.02537,KDMX,L0,120,148,90,100,2.5
20150716231548,-92.33249,40.01108,KDMX,L0,121,148,100,100,2.75
20150717000242,-102.20321,35.33294,KAMA,R0,25,284,90,100,2.75
20150717004018,-98.94571,37.30357,KDDC,T0,56,119,90,100,2.5
20150717004410,-98.94795,37.30743,KVNX,R0,52,311,90,100,2.75
20150717004615,-98.94571,37.30357,KDDC,T0,56,119,90,100,2.5
20150717004818,-98.94795,37.30743,KVNX,R0,52,311,90,100,2.5
20150717010352,-98.89201,37.30755,KVNX,R0,50,313,90,100,2.5
20150717010458,-98.88912,37.31671,KDDC,T0,58,117,100,100,3.5
20150717010742,-98.86442,37.30669,KVNX,R0,49,314,100,100,3
20150717011123,-98.85211,37.30121,KDDC,T0,60,117,90,100,2.75
20150717011145,-98.83711,37.30524,KVNX,R0,48,315,100,100,3
20150717012346,-98.76747,37.28675,KDDC,T0,64,116,90,100,2.5
20150717034341,-101.10549,35.30983,KAMA,P4,30,81,90,100,2.5
20150717191409,-84.99015,40.05367,KDAY,H0,40,273,90,100,2.5
20150717191747,-86.6571,39.90323,KIND,O3,21,304,90,100,2.25
20150717193809,-84.83902,40.01979,KDAY,H0,33,270,90,100,2.5
20150717193955,-85.91687,39.8562,KIND,P4,19,62,90,100,2.25
20150717194526,-84.8133,40.00093,KIND,M3,70,75,90,100,2.5
20150717200701,-85.07237,39.89939,KIND,V3,57,78,90,100,2.5
20150717210720,-86.90405,40.09604,KIDS,K2,35,322,90,100,2.5
20150717211610,-86.76169,40.06984,KIDS,T4,30,330,90,100,2.5
20150717211616,-101.62447,35.49091,KAMA,Q1,16,15,90,100,2.5
20150717212240,-86.60377,40.06275,KIND,L8,26,325,90,100,2.5
20150717212452,-100.6393,40.93976,KUEX,D0,107,291,90,100,2.5
20150717212504,-100.62206,40.95819,KLNX,I0,60,182,100,100,3
20150717212518,-86.67437,40.04812,KIDS,T4,27,336,90,100,2.5
20150717212518,-86.57643,40.03965,KIDS,W2,25,345,90,100,2.75
20150717212803,-100.6046,40.96314,KUEX,D0,106,292,90,100,2.5
20150717212953,-100.65141,41.14299,KLNX,F1,49,184,100,100,2.75
20150717212953,-102.96686,41.99539,KLNX,C0,107,272,100,100,3
20150717212953,-101.89009,40.98903,KLNX,A0,83,226,100,100,3
20150717213114,-100.64393,41.1482,KUEX,B1,112,297,90,100,2.5
20150717213232,-102.94805,41.97017,KCYS,P0,97,59,90,100,2.75
20150717213424,-100.64393,41.1482,KUEX,B1,112,297,100,100,2.75
20150717213453,-102.94451,41.99527,KLNX,C0,106,272,100,100,2.75
20150717213453,-100.61296,41.15818,KLNX,F1,48,182,100,100,3
20150717213735,-100.62496,41.17748,KUEX,B1,112,298,100,100,2.75
20150717213803,-97.8281,45.7412,KABR,H4,30,55,90,100,2.25
20150717213954,-100.59372,41.19116,KLNX,F1,46,181,100,100,3.25
20150717214045,-100.58574,41.19877,KUEX,B1,111,299,100,100,3
20150717214243,-97.81981,45.7443,KMVX,Y7,109,191,90,100,2.25
20150717214243,-98.24672,47.03205,KMVX,O7,48,232,90,100,2.25
20150717214311,-99.03018,45.28714,KABR,L4,28,249,90,100,2.25
20150717214311,-97.7889,45.7601,KABR,H4,32,55,100,100,3.5
20150717214353,-100.25095,37.9616,KDDC,W1,18,312,90,100,2.5
20150717214356,-100.56558,41.22726,KUEX,B1,111,300,90,100,2.5
20150717214448,-100.55904,41.22451,KLNX,F1,44,179,90,100,2.5
20150717214732,-98.20866,47.05287,KMVX,O7,46,232,100,100,2.25
20150717214732,-97.77127,45.75514,KMVX,Y7,108,190,100,100,3.25
20150717214812,-115.62314,31.85913,KNKX,J0,96,131,90,100,2.25
20150717214819,-98.20912,47.04918,KABR,E4,96,5,90,100,2.25
20150717214819,-99.36158,45.72045,KABR,S4,43,292,90,100,2.5
20150717214819,-97.76929,45.76955,KABR,H4,33,55,100,100,3
20150717215146,-99.33852,45.73139,KBIS,H5,86,136,100,100,3.25
20150717215207,-98.14669,47.05396,KMVX,O7,44,230,90,100,2
20150717215207,-97.76727,45.77157,KMVX,Y7,107,190,100,100,3.25
20150717215222,-115.62314,31.85913,KNKX,J0,96,131,90,100,2.25
20150717215319,-85.65841,39.32416,KVWX,J3,116,56,90,100,2.25
20150717215326,-98.12489,47.0597,KABR,E4,97,7,90,100,2.25
